score,review_at,content
3.5,2006/07,小岩においしい八丈島のお店があるというのではるばる行ってきました！まだ6時だというのにすでに待ち!!私たちの前に3組もいました。痺れを切らして1組帰っていきましたが･･･私はどーしても食べてみたかったので、待ちました！待つこと2･30分･･･お刺身2人前1600円（1人前’800円’で十分でした！すっごい量なの。4種類！切り身も厚くおいしいんだけどー二人では無理!!）･あしたばのおひたし(ちょっぴり苦いんだけど体にとってもよさそう！）本当はあしたばの天ぷらを友達は勧めてくれたんだけど私はあまり油ものは食べたくないので｡｡｡隣の席で頼んでいたのでのぞいてみたらすっごい量!!やっぱり食べきれずお土産にしていました。でもカラットあがっているみたいでおいしそうでした!おにぎり･･･300円･･･これまたすごい!!小さなおにぎりが二つ出てくるのかと思いきや4･5個分くらいはある量の塊!!(あれはおにぎりではない･･･まさに塊）炊き込みご飯みたいで、回りにのりが･･･でもとってもおいしいのー！もちろん食べきれずお土産に(お店さんではちゃんと持ち帰りｸﾞｯｽﾞを用意してあります！ありがたいですねー！！）･･･次の日の朝ﾁﾝ!!して食べたのですが味は落ちていませんでしたー！！ここでは大勢でいろんなものを頼み食べたいですねー！！
4.5,2006/04,島寿司と明日葉（あしたば）料理で有名な、いつもお客さんで賑わっている八丈島チックなな居酒屋。八丈島で捕れた魚介類を毎日直送している超有名店なのだ。意外なことに女性客も結構多い。店主は海の男って感じで恰好良いしな。場所はＪＲ新小岩駅の南口、飲み屋街の中にある。まぁパチンコ店がいっぱいあったり、結構猥雑なエリアなんだけどさ、この界隈はしげきん、でかんしょ、少し離れたとこにはわか、魚三、おばこ等々の良質な下町居酒屋がたくさんある、ホント素敵な場所なのだ。ここに来たら食さないわけにはいかない名物の「島寿司」。これは赤身や白身をヅケにした握りの盛合せで、山葵ではなく和からしが塗ってある所が特徴。１人前で８カンで、これが絶品なのだ。明日葉は伊豆七島の代表的な野菜らしく、刈っても刈っても明日には生えてくるらしい。ここの明日葉天ぷらはすごい量で一束くらいあるかな。ちょっと苦味があって（苦手な人もいるらしい）、サクサクした食感がビールに良くあう。沖縄におけるゴーヤに近い位置付けの食材なのかな。これだけ食べたら長寿が約束されたも同然だぜ。他にもカレイの唐揚げ、アラ煮、ホッケ等々美味いものがいっぱいあるんだけど、注意しなきゃいけないのは「とにかくデカく量が半端じゃない」点なのだ。一人だといろんなメニューを楽しめなくて、ちょっと悲しい。３～４人で行くのがベストかも。個人的にはくさやもお勧めです。こいつは本当に臭いんだけどな。隣の小岩駅北口には姉妹店がある。（2006.04再訪）----------酒のアテを求めて駅前をウロウロしてたところ、ふと明日葉が食べたくなって来店。今回は一人酒なので（源八相手に無謀ぜ）、島寿司と明日葉天ぷらにビールだけ。これだけでも結構な量なのだ。久しぶりに食べる明日葉の天ぷら、やっぱり美味いなぁ。
4.0,2006/03,ここは、いついっても混んでます。雑誌でも紹介されるくらい有名な店。トレードマークは、店主の赤いバンダナ巻いたおっちゃん。魚介類がうまいのだが、何も知らずにはいって注文するとえらい目にあう。なぜかって量の多さにびっくり！！うにいくら寿司も惜しみなく使ってるし、烏賊のおきずけは烏賊が丸ごといっぱい出てくる。明日葉のてんぷらもうまい！！！ここにくるとほんとに八丈に行きたくなる！！！子供を連れて行くと待ち時間におかしをくれたりそうゆう店主の配慮もポイントが高い。
4.0,2016/07,N/A
4.0,2016/02,N/A
-,2012/11,N/A
-,2012/06,N/A
-,2008/10,N/A
3.3,2016/01,島鮨と明日葉の天ぷらを初めて食べた時は感動したなぁもう20年以上も前の話だが
4.0,2007/01,職場の人と行きました。やっぱり、ここは八丈島名物の料理を食べないと！！①あしたば料理②島ずしなつかしいというか、郷土の味を感じます。小岩と新小岩にありますので、お勧めします。
